2023-12-14 15:26:32,721 [INFO] Connection established with ('127.0.0.1', 55757)
2023-12-14 15:26:36,146 [INFO] Connection established with ('127.0.0.1', 55759)
2023-12-14 15:26:36,148 [INFO] Network Game Program started.
2023-12-14 15:26:43,966 [INFO] Received coordinates: 270.0; 260.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,967 [INFO] Received coordinates: 270.0; 265.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,983 [INFO] Received coordinates: 270.0; 270.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:43,999 [INFO] Received coordinates: 270.0; 275.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,016 [INFO] Received coordinates: 270.0; 280.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,032 [INFO] Received coordinates: 265.0; 280.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,033 [INFO] Received coordinates: 265.0; 285.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,048 [INFO] Received coordinates: 260.0; 285.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,048 [INFO] Received coordinates: 260.0; 290.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,065 [INFO] Received coordinates: 255.0; 290.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,086 [INFO] Received coordinates: 255.0; 295.0250.0; 295.0250.0; 300.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,098 [INFO] Received coordinates: 245.0; 300.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,098 [INFO] Received coordinates: 245.0; 305.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,114 [INFO] Received coordinates: 240.0; 305.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:44,114 [INFO] Received coordinates: 240.0; 310.0 from ('127.0.0.1', 55759)
